1-up,Thiruvetriyur B.S,100,0
1-up,Thruvotriyur Temple,200,230
1-up,Thangal,300,461
1-up,Anna Nagar,400,581
1-up,Royapuram P.S,500,1087
1-up,Clive Battery,600,1216
1-up,Parrys,700,1437
1-up,T.N.C.F,800,1671
1-up,P.Or & Sons,900,1856
1-up,Wesley H.S,1000,2095
1-up,Y.M.I.A,1100,2342
1-up,Mandaveli,1200,2641
1-up,A.M.S.Hospital,1300,2837
1-up,Adayar O.T.,1400,3007
1-up,Adayar B.S.,1500,3016
1-up,Thiruvanmiyur,1600,3343
101-up,Thiruvetriyur B.S,100,0
101-up,Thruvotriyur Temple,200,230
101-up,Thangal,300,461
101-up,Anna Nagar,400,581
101-up,Royapuram P.S,500,1087
101-up,Clive Battery,600,1216
101-up,Parrys,700,1437
101-up,Central,800,1703
101-up,Dasaprakash,900,2117
101-up,Taylors Road,1000,2318
101-up,Aminijikarai,1100,2540
101-up,Naduvankarai,1200,2774
101-up,Arumbakkam,1300,2903
101-up,Nerkundram,1400,3191
101-up,Maduravoyal,1500,3575
101-up,Vaanagaram,1600,3784
101-up,Velappanchavadi,1700,4001
101-up,Kumunanchavadi,1800,4451
101-up,Poonamallee,1900,4658
10a-up,Tollgate,100,0
10a-up,Tondaiayrpet,200,273
10a-up,Royapuram P.S,300,562
10a-up,Clive Battery,400,691
10a-up,Parrys,500,912
10a-up,Central,600,1178
10a-up,Egmore,700,1420
10a-up,Maternity Hospital,800,1545
10a-up,D.P.I,900,1657
10a-up,Uthamar Gandhisalai (Corp,1000,1810
10a-up,Vidyodaya,1100,2022
10a-up,Pondy Bazaar,1200,2207
10a-up,T.Nagar,1300,2396
10a-up,Srinivasa Theater,1400,2508
10a-up,Saidapet West,1500,2635
11-up,Broadway,100,0
11-up,Central,200,161
11-up,P.Or & Sons,300,343
11-up,T.V.S,400,642
11-up,Sun Theater,500,945
11-up,Telegraph Office,600,1119
11-up,T.Nagar,700,1285
114-up,Red Hills,100,0
114-up,Aayurveda Ashramam,200,195
114-up,Kavangarai,300,430
114-up,Cycle Shop,400,692
114-up,Madhavaram Junction,500,999
114-up,Malligai Nagar Ave,600,1289
114-up,Water Pipe Thanthankuppam,700,1536
114-up,Weels India Rd.Jn.,800,1869
114-up,Thirumangalam,900,2145
114-up,Koyambedu School,1000,2329
114-up,M.M.D.A.Colony Rd.Jn.,1100,2598
114-up,Jn Of Iii And 1St Ave,1200,2964
114-up,Jaffarkhan Pet,1300,3191
114-up,Cipet,1400,3448
114-up,St Thomas Mount Po,1500,3661
114-up,Menamabakkam Old Airport,1600,4049
114-up,Thirusoolam National Airp,1700,4333
114-up,Pallavaram,1800,4665
114-up,Chrompet,1900,4962
114-up,T.B.Sanatorium,2000,5259
114-up,Tambaram,2100,5568
114-up,Irumbuliyur,2200,5730
114-up,Perungulathur,2300,6037
114-up,Vandaloor,2400,6284
114-up,Vandaloor Zoo,2500,6531
116l-up,Broadway,100,0
116l-up,Parrys,200,109
116l-up,Clive Battery,300,330
116l-up,V. Nagar,400,574
116l-up,Sathiyamoorthy Nagar,500,1819
116l-up,M.K.B.Nagar,600,2922
116l-up,Sidco,700,3104
116l-up,Jn.Of Manali Rd.Chinna Ko,800,3223
116l-up,Kodungaiyur(Parvathi Naga,900,3372
118a-up,High Court,100,0
118a-up,Central,200,155
118a-up,P.Or & Sons,300,337
118a-up,T.V.S,400,636
118a-up,D.M.S,500,897
118a-up,S.H.B,600,1216
118a-up,Saidapet,700,1500
118a-up,Concorde,800,1671
118a-up,Guindy R.S,900,1894
118a-up,St Thomas Mount Po,1000,2063
118a-up,Menamabakkam Old Airport,1100,2451
118a-up,Thirusoolam National Airp,1200,2735
118a-up,Pallavaram,1300,3067
118a-up,Chrompet,1400,3364
118a-up,T.B.Sanatorium,1500,3661
118a-up,Tambaram,1600,3970
118a-up,Irumbuliyur,1700,4132
118a-up,Perungulathur,1800,4439
118a-up,Sadanandapuram,1900,4701
118a-up,Alapakkam,2000,4879
118a-up,Nerkundram,2100,8215
118a-up,Kolapakkam,2200,11809
118p-up,Puzhithivakkam B.S,100,0
118p-up,Brindavan Colony,200,123
118p-up,Kakkan Bridge,300,221
118p-up,Secretariat Colony,400,333
118p-up,Guindy Race Cource Office,500,581
118p-up,Guindy R.S,600,650
118p-up,St Thomas Mount Po,700,819
118p-up,Menamabakkam Old Airport,800,1207
118p-up,Thirusoolam National Airp,900,1491
118p-up,Pallavaram,1000,1823
118p-up,Chrompet,1100,2120
118p-up,T.B.Sanatorium,1200,2417
118p-up,Tambaram,1300,2726
118p-up,Irumbuliyur,1400,2888
118p-up,Perungulathur,1500,3195
118p-up,Vandaloor,1600,3442
118p-up,Vandaloor Zoo,1700,3689
118p-up,Oorapakkam School,1800,3914
118p-up,Palakka Company,1900,4129
118p-up,Guduvanchery,2000,4418
11a-up,V. Nagar,100,0
11a-up,Clive Battery,200,244
11a-up,Parrys,300,465
11a-up,Central,400,731
11a-up,P.Or & Sons,500,913
11a-up,T.V.S,600,1212
11a-up,D.M.S,700,1473
11a-up,Pondy Bazaar,800,1665
11a-up,T.Nagar,900,1854
11g-up,Broadway,100,0
11g-up,Central,200,161
11g-up,P.Or & Sons,300,343
11g-up,T.V.S,400,642
11g-up,D.M.S,500,903
11g-up,Pondy Bazaar,600,1095
11g-up,Anjugam School,700,1338
11g-up,Govt. Girls H.Sc,800,1572
11g-up,Jn.Of P.T.R Rd/Kamaraj Rd,900,1817
11g-up,Muthumariamman Koil,1000,1923
11g-up,Kalaignar Nagar West,1100,2121
11h-up,Broadway,100,0
11h-up,Secretariat,200,144
11h-up,Chepauk,300,525
11h-up,Anna Road P.O./Dams Road,400,796
11h-up,T.V.S,500,1010
11h-up,D.M.S,600,1271
11h-up,Pondy Bazaar,700,1463
11h-up,Anjugam School,800,1706
11h-up,Govt. Girls H.Sc,900,1940
11h-up,Jn.Of P.T.R Rd/Kamaraj Rd,1000,2185
11h-up,Muthumariamman Koil,1100,2291
11h-up,Virugambakkam,1200,2529
11h-up,Valasaravakkam,1300,2834
11h-up,Porur,1400,3149
11h-up,Ayyappan Thangal,1500,3520
12-up,T.Nagar,100,0
12-up,Pondy Bazaar,200,189
12-up,F.C.I Old,300,458
12-up,Luz,400,635
12-up,Y.M.I.A,500,762
12-up,V.House,600,996
120-up,Broadway,100,0
120-up,Central,200,161
120-up,Dharmaprakash/Petrol Bunk,300,514
120-up,Kelleys,400,692
120-up,Sayani/Aynavaram,500,936
120-up,Kamabar Arangam,600,1244
120-up,Nathamuni Talkies,700,1578
120-up,Lucas Tvs,800,1741
120-up,Ambathur Estate,900,2117
120-up,Dunlop,1000,2419
120-up,Ambathur OT,1100,2661
120-up,Thirumullaivoayl,1200,2992
120-up,Polytechnic,1300,3234
120-up,Avadi,1400,3518
121c-up,Ennore,100,0
121c-up,Ashok Leyland,200,180
121c-up,Ernavoor Gate,300,570
121c-up,Sayani/Aynavaram,400,2403
121c-up,"Jn.,Of Ponneri Rd,&Eranoo;",500,3829
121c-up,Manali Rd Jn.,600,4101
121c-up,Manalai Seekadu,700,4422
121c-up,M.M.C,800,4679
121c-up,Madhavaram Post Box,900,4881
121c-up,Moolakadai,1000,5121
121c-up,Madhavaram,1100,5357
121c-up,Madhavaram Junction,1200,5532
121c-up,Malligai Nagar Ave,1300,5822
121c-up,Water Pipe Thanthankuppam,1400,6069
121c-up,Weels India Rd.Jn.,1500,6402
121c-up,Thirumangalam,1600,6678
121c-up,Koyambedu School,1700,6862
121c-up,C.M.B.T.,1800,7001
121g-up,Kaviarasu Kannadasan Naga,100,0
121g-up,Sidco,200,117
121g-up,Moolakadai,300,282
121g-up,Madhavaram,400,518
121g-up,Madhavaram Junction,500,693
121g-up,Malligai Nagar Ave,600,983
121g-up,Water Pipe Thanthankuppam,700,1230
121g-up,Weels India Rd.Jn.,800,1563
121g-up,Thirumangalam,900,1839
121g-up,Koyambedu School,1000,2023
121g-up,C.M.B.T.,1100,2162
12b-up,Vadapalani B.S,100,0
12b-up,Trustpuram,200,243
12b-up,Bharathi Nagar,300,340
12b-up,Pondy Bazaar,400,637
12b-up,F.C.I Old,500,906
12b-up,Luz,600,1083
12b-up,Santhome P.O,700,1260
12b-up,Fore Shore Estate,800,1423
12bet-up,Fore Shore Estate,100,0
12bet-up,Santhome P.O,200,163
12bet-up,Luz,300,340
12bet-up,F.C.I Old,400,517
12bet-up,Pondy Bazaar,500,786
12bet-up,Bharathi Nagar,600,1083
12bet-up,Trustpuram,700,1180
12bet-up,Vadapalani B.S,800,1423
12bet-up,Virugambakkam,900,1690
12bet-up,Chinmaya Nagar,1000,1928
12bet-up,Koymabedu Market,1100,2077
12bex-up,Ayyappan Thangal,100,0
12bex-up,Porur,200,371
12bex-up,Valasaravakkam,300,686
12bex-up,Virugambakkam,400,991
12bex-up,Vadapalani B.S,500,1258
12bex-up,Trustpuram,600,1501
12bex-up,Bharathi Nagar,700,1598
12bex-up,Pondy Bazaar,800,1895
12bex-up,F.C.I Old,900,2164
12bex-up,Luz,1000,2341
12bex-up,Santhome P.O,1100,2518
12bex-up,Fore Shore Estate,1200,2681
12c-up,Saligraman,100,0
12c-up,Vadapalani B.S,200,195
12c-up,Picture Post,300,410
12c-up,Five Lamps,400,521
12c-up,T.Nagar,500,731
12c-up,South Boag & S.East Boag,600,921
12c-up,Defence Quarters,700,1003
12c-up,Adyar Gate,800,1097
12c-up,Cemetry (Mandaveli),900,1327
12c-up,Mylapore,1000,1421
12g-up,Anna Square,100,0
12g-up,V.House Terminus,200,235
12g-up,V.M.Street,300,442
12g-up,Luz,400,569
12g-up,F.C.I Old,500,746
12g-up,Pondy Bazaar,600,1015
12g-up,Anjugam School,700,1258
12g-up,Govt. Girls H.Sc,800,1492
12g-up,Jn.Of P.T.R Rd/Kamaraj Rd,900,1737
12g-up,Muthumariamman Koil,1000,1843
12g-up,Kalaignar Nagar,1100,1898
13-up,T.Nagar,100,0
13-up,Telegraph Office,200,166
13-up,Sun Theater,300,340
13-up,Corpn. Play Ground,400,553
13-up,Wesley H.S,500,726
13-up,Triplicane O.T (Corpn. Sc,600,822
134-up,Pattabiram,100,0
134-up,Kavaraipalayam,200,247
134-up,Avadi,300,618
134-up,Polytechnic,400,902
134-up,Thirumullaivoayl,500,1144
134-up,Ambathur OT,600,1475
134-up,Dunlop,700,1717
134-up,Ambathur Estate,800,2019
134-up,Mogaipair Road Jn.,900,2266
134-up,Thirumangalam,1000,2579
134-up,Anna Nagar Circle,1100,2893
134-up,Kilpauk Garden,1200,3150
134-up,Kelleys,1300,3315
134-up,Choolai P.O,1400,3763
134-up,Regal,1500,3859
134-up,V. Nagar,1600,4086
134-up,Theagaraya College,1700,4281
134-up,Tondaiayrpet,1800,4474
134-up,Thangal,1900,4818
134-up,Thiruvotriyur Temple,2000,5038
134-up,Thiruvetriyur B.S,2100,5279
134a-up,Thiruvetriyur B.S,100,0
134a-up,Thiruvotriyur Temple,200,241
134a-up,Thangal,300,461
134a-up,Tondaiayrpet,400,805
134a-up,Theagaraya College,500,998
134a-up,V. Nagar,600,1193
134a-up,Regal,700,1420
134a-up,Choolai P.O,800,1516
134a-up,Kelleys,900,1964
134a-up,Kilpauk Garden,1000,2129
134a-up,Anna Nagar Circle,1100,2386
134a-up,Thirumangalam,1200,2700
134a-up,Fire Station,1300,2873
134a-up,Mogapair East,1400,3023
134a-up,Mogapair West,1500,3189
138-up,Ennore,100,0
138-up,Ashok Leyland,200,180
138-up,Ernavoor Gate,300,570
138-up,Thiruvetriyur B.S,400,802
138-up,Thruvotriyur Temple,500,1032
138-up,Thangal,600,1263
138-up,Tondaiayrpet,700,1607
138-up,Theagaraya College,800,1800
138-up,V. Nagar,900,1995
138-up,Vyasarpadi,1000,2298
138-up,Mahakavi Bharathi Nagar,1100,2458
138-up,Sidco,1200,2643
138-up,Mosque,1300,2740
138-up,Muthamil Nagar,1400,2802
138a-up,Periyar Nagar,100,0
138a-up,Agaram,200,126
138a-up,T.V.K.Nagar,300,271
138a-up,Moolakadai,400,467
138a-up,Sarma Nagar,500,696
138a-up,Vyasarpadi,600,904
138a-up,V. Nagar,700,1207
138a-up,Theagaraya College,800,1402
138a-up,Tondaiayrpet,900,1595
138a-up,Thangal,1000,1939
138a-up,Thiruvotriyur Temple,1100,2159
138a-up,Thiruvetriyur B.S,1200,2400
15-up,Broadway,100,0
15-up,Central,200,161
15-up,Dasaprakash,300,575
15-up,Taylors Road,400,776
15-up,Aminijikarai,500,998
15-up,Brindavan Colony,600,2566
15-up,Anna Nagar,700,5590
151-up,High Court,100,0
151-up,Secretariat,200,112
151-up,Chepauk,300,493
151-up,Q.M.C,400,734
151-up,Fore Shore Estate,500,1065
151-up,A.M.S.Hospital,600,1329
151-up,Adayar B.S.,700,1502
151-up,Eng.College,800,1918
151-up,Concorde,900,2089
151-up,Jn.Of Race Course Rd,1000,2185
151-up,Gurunanak College,1100,2505
151-up,Vijaya Nagar,1200,2720
151-up,Madipakkam Rd. Jn.,1300,3255
151-up,Narayanapuram,1400,3781
151-up,Medavakkam Colony,1500,4112
151-up,Medavakkam Jn.,1600,4187
151-up,S.I.V.E.T,1700,4638
151-up,Mahalakshmi Nagar,1800,4947
151-up,Srinivasa Nagar,1900,8349
151-up,Madambakkam Koil,2000,12059
151-up,Noothancheri,2100,12233
151-up,Vengaivasal P.H.Centre,2200,12414
152b-up,Broadway,100,0
152b-up,Secretariat,200,144
152b-up,Chepauk,300,525
152b-up,Q.M.C,400,766
152b-up,Y.M.I.A,500,957
152b-up,Mandaveli,600,1256
152b-up,A.M.S.Hospital,700,1452
152b-up,Adayar B.S.,800,1625
152b-up,Eng.College,900,2041
152b-up,Concorde,1000,2212
152b-up,Guindy R.S,1100,2435
152b-up,St Thomas Mount Po,1200,2604
152b-up,Menamabakkam Old Airport,1300,2992
152b-up,Thirusoolam National Airp,1400,3276
152b-up,Pallavaram,1500,3608
152b-up,Chrompet,1600,3905
152b-up,Kumaran Kundram,1700,4078
152b-up,Hasthinapuram,1800,4227
153-up,Broadway,100,0
153-up,Central,200,161
153-up,Dasaprakash,300,575
153-up,Taylors Road,400,776
153-up,Aminijikarai,500,998
153-up,Naduvankarai,600,1232
153-up,Arumbakkam,700,1361
153-up,Nerkundram,800,1649
153-up,Maduravoyal,900,2033
153-up,Vaanagaram,1000,2242
153-up,Velappanchavadi,1100,2459
153-up,Koyambedu School,1200,3473
153-up,Poonamallee,1300,5068
153-up,Varadaraja Puram,1400,5476
153-up,Thirumalisai,1500,5761
154-up,T.Nagar,100,0
154-up,Saidapet,200,226
154-up,Concorde,300,397
154-up,Guindy R.S,400,620
154-up,Butt Road,500,828
154-up,Ramapuram,600,1133
154-up,Mogalivakkam / Mari Ammn,700,1416
154-up,Porur,800,1632
154-up,Ayyappan Thangal,900,2003
154-up,Kumunanchavadi,1000,2302
154-up,Mangadu,1100,2608
154-up,Pattur,1200,2821
155a-up,High Court,100,0
155a-up,Central,200,155
155a-up,P.Or & Sons,300,337
155a-up,T.V.S,400,636
155a-up,D.M.S,500,897
155a-up,S.H.B,600,1216
155a-up,Saidapet,700,1500
155a-up,Concorde,800,1671
155a-up,Guindy R.S,900,1894
155a-up,St Thomas Mount Po,1000,2063
155a-up,Menamabakkam Old Airport,1100,2451
155a-up,Thirusoolam National Airp,1200,2735
155a-up,Pallavaram,1300,3067
155a-up,Nagalkeni,1400,3401
155a-up,Thiruneermalai,1500,3643
155a-up,Vazhuthalambedu Rd. Jn,1600,3878
155a-up,Thirumudivakkam,1700,4225
157-up,Thiruvetriyur B.S,100,0
157-up,Thiruvotriyur Temple,200,241
157-up,Thangal,300,461
157-up,Tondaiayrpet,400,805
157-up,Korukkupet,500,1008
157-up,Slum Clearance Board,600,1059
157-up,M.K.B.Nagar East,700,1251
157-up,Sarma Nagar,800,1457
157-up,Moolakadai,900,1686
157-up,Madhavaram,1000,1922
157-up,Cycle Shop,1100,2405
157-up,Kavangarai,1200,2667
157-up,Aayurveda Ashramam,1300,2902
157-up,Red Hills,1400,3097
159-up,Thiruvetriyur B.S,100,0
159-up,Thruvotriyur Temple,200,230
159-up,Thangal,300,461
159-up,Tondaiayrpet,400,805
159-up,Theagaraya College,500,998
159-up,V. Nagar,600,1193
159-up,Regal,700,1420
159-up,Choolai P.O,800,1516
159-up,Lady Mctm School/Millers,900,1855
159-up,Taylors Road,1000,2086
159-up,Aminijikarai,1100,2308
159-up,Naduvankarai,1200,2542
159-up,Arumbakkam,1300,2671
159-up,Nerkundram,1400,2959
159-up,Maduravoyal,1500,3343
159-up,Vaanagaram,1600,3552
159-up,Velappanchavadi,1700,3769
159-up,Thiruverkadu,1800,4028
159aex-up,Ennore,100,0
159aex-up,Thazhankuppam,200,185
159aex-up,Kothari,300,349
159aex-up,Ashok Leyland Mark.Div.,400,569
159aex-up,I.C.I.,500,843
159aex-up,Thiruvetriyur B.S,600,1175
159aex-up,Thruvotriyur Temple,700,1405
159aex-up,Thangal,800,1636
159aex-up,Tondaiayrpet,900,1980
159aex-up,Theagaraya College,1000,2173
159aex-up,V. Nagar,1100,2368
159aex-up,Regal,1200,2595
159aex-up,Choolai P.O,1300,2691
159aex-up,Lady Mctm School/Millers,1400,3030
159aex-up,Taylors Road,1500,3261
159aex-up,Aminijikarai,1600,3483
159aex-up,Naduvankarai,1700,3717
159aex-up,Arumbakkam,1800,3846
159aex-up,C.M.B.T.,1900,3985
159an-up,Thiruvetriyur B.S,100,0
159an-up,Thiruvotriyur Temple,200,241
159an-up,Thangal,300,461
159an-up,Tondaiayrpet,400,805
159an-up,Theagaraya College,500,998
159an-up,V. Nagar,600,1193
159an-up,Regal,700,1420
159an-up,Choolai P.O,800,1516
159an-up,Lady Mctm School/Millers,900,1855
159an-up,Taylors Road,1000,2086
159an-up,Aminijikarai,1100,2308
159an-up,Naduvankarai,1200,2542
159an-up,Arumbakkam,1300,2671
159an-up,C.M.B.T.,1400,2810
159c-up,Thiruvetriyur B.S,100,0
159c-up,Thruvotriyur Temple,200,230
159c-up,Thangal,300,461
159c-up,Tondaiayrpet,400,805
159c-up,Theagaraya College,500,998
159c-up,V. Nagar,600,1193
159c-up,Regal,700,1420
159c-up,Choolai P.O,800,1516
159c-up,Lady Mctm School/Millers,900,1855
159c-up,Taylors Road,1000,2086
159c-up,Aminijikarai,1100,2308
159c-up,Naduvankarai,1200,2542
159c-up,Arumbakkam,1300,2671
159c-up,Koyambedu P.S,1400,2740
159c-up,Koymabedu Market,1500,2854
159e-up,Ennore,100,0
159e-up,Thazhankuppam,200,185
159e-up,Kothari,300,349
159e-up,Ashok Leyland Mark.Div.,400,569
159e-up,I.C.I.,500,843
159e-up,Thiruvetriyur B.S,600,1175
159e-up,Thruvotriyur Temple,700,1405
159e-up,Thangal,800,1636
159e-up,Tondaiayrpet,900,1980
159e-up,Theagaraya College,1000,2173
159e-up,V. Nagar,1100,2368
159e-up,Regal,1200,2595
159e-up,Choolai P.O,1300,2691
159e-up,Lady Mctm School/Millers,1400,3030
159e-up,Taylors Road,1500,3261
159e-up,Aminijikarai,1600,3483
159e-up,Naduvankarai,1700,3717
159e-up,Arumbakkam,1800,3846
159e-up,C.M.B.T.,1900,3985
15b-up,Broadway,100,0
15b-up,Central,200,161
15b-up,Dasaprakash,300,575
15b-up,Taylors Road,400,776
15b-up,Aminijikarai,500,998
15b-up,Naduvankarai,600,1232
15b-up,Arumbakkam,700,1361
15b-up,C.M.B.T.,800,1500
15bet-up,Thiruvetriyur B.S,100,0
15bet-up,Thiruvotriyur Temple,200,241
15bet-up,Thangal,300,461
15bet-up,N4 Police Station,400,648
15bet-up,Royapuram P.S,500,1083
15bet-up,Clive Battery,600,1212
15bet-up,Parrys,700,1433
15bet-up,Central,800,1699
15bet-up,Dasaprakash,900,2113
15bet-up,Taylors Road,1000,2314
15bet-up,Aminijikarai,1100,2536
15bet-up,Naduvankarai,1200,2770
15bet-up,Arumbakkam,1300,2899
15bet-up,C.M.B.T.,1400,3038
15bexn-up,Tollgate,100,0
15bexn-up,Anna Nagar,200,67
15bexn-up,Royapuram P.S,300,573
15bexn-up,Clive Battery,400,702
15bexn-up,Parrys,500,923
15bexn-up,Central,600,1189
15bexn-up,Dasaprakash,700,1603
15bexn-up,Taylors Road,800,1804
15bexn-up,Aminijikarai,900,2026
15bexn-up,Naduvankarai,1000,2260
15bexn-up,Arumbakkam,1100,2389
15bexn-up,C.M.B.T.,1200,2528
15bext-up,C.M.B.T.,100,0
15bext-up,Arumbakkam,200,139
15bext-up,Naduvankarai,300,268
15bext-up,Aminijikarai,400,502
15bext-up,Taylors Road,500,724
15bext-up,Dasaprakash,600,925
15bext-up,Central,700,1339
15bext-up,Parrys,800,1605
15bext-up,Clive Battery,900,1826
15bext-up,Royapuram P.S,1000,1955
15bext-up,Tondaiayrpet,1100,2244
15bext-up,Thangal,1200,2588
15bext-up,Thruvotriyur Temple,1300,2819
15bext-up,Thiruvetriyur B.S,1400,3049
15bext-up,Ernavoor Gate,1500,3281
15bext-up,Ashok Leyland,1600,3671
15bext-up,Ennore,1700,3851
15bx-up,Broadway,100,0
15bx-up,Central,200,161
15bx-up,Dasaprakash,300,575
15bx-up,Taylors Road,400,776
15bx-up,Aminijikarai,500,998
15bx-up,Naduvankarai,600,1232
15bx-up,Arumbakkam,700,1361
15bx-up,Nerkundram,800,1649
15bx-up,Maduravoyal,900,2033
15f-up,Parrys,100,0
15f-up,Broadway,100,109
15f-up,Central,200,270
15f-up,Dasaprakash,300,684
15f-up,Taylors Road,400,885
15f-up,Aminijikarai,500,1107
15f-up,Naduvankarai,600,1341
15f-up,Arumbakkam,700,1470
15f-up,C.M.B.T.,800,1609
15f-up,Koymabedu Market,900,1762
15f-up,Koyambedu P.S,900,1876
15f-up,Chinmaya Nagar,1000,2096
15f-up,Virugambakkam,1100,2334
15f-up,Vadapalani B.S,1200,2601
15g-up,Broadway,100,0
15g-up,Central,200,161
15g-up,Dasaprakash,300,575
15g-up,Taylors Road,400,776
15g-up,Aminijikarai,500,998
15g-up,Jn. Of R.Garden & Pevr H.,600,1141
15g-up,M.M.D.A.Colony,700,1316
15l-up,Broadway,100,0
15l-up,Central,200,161
15l-up,Dasaprakash,300,575
15l-up,Taylors Road,400,776
15l-up,Aminijikarai,500,998
15l-up,Anna Nagar Circle,600,1208
15l-up,Thirumangalam,700,1522
15l-up,Mogaipair Road Jn.,800,1835
15l-up,Ambathur Estate,900,2082
15l-up,Dunlop,1000,2384
15l-up,Ambathur OT,1100,2626
17-up,Broadway,100,0
17-up,Central,200,161
17-up,Periyar Bridge,300,334
17-up,Egmore,400,567
17-up,T.B.Institute,500,745
17-up,Sterling Rd/Meteorology D,600,926
17-up,Uthamar Gandhisalai (Corp,700,956
17-up,Mahalingapuram,800,1122
17-up,Trustpuram,900,1333
17-up,Vadapalani B.S,1000,1576
170-up,Thiruverkadu,100,0
170-up,Velappanchavadi,200,259
170-up,Vaanagaram,300,476
170-up,Maduravoyal,400,685
170-up,Nerkundram,500,1069
170-up,Koymabedu Market,600,1236
170-up,Koyambedu P.S,700,1350
170-up,M.M.D.A.Colony Rd.Jn.,800,1559
170-up,Jn Of Iii And 1St Ave,900,1925
170-up,Jaffarkhan Pet,1000,2152
170-up,Cipet,1100,2409
170-up,St Thomas Mount Po,1200,2622
170-up,Menamabakkam Old Airport,1300,3010
170-up,Thirusoolam National Airp,1400,3294
170-up,Pallavaram,1500,3626
170-up,Chrompet,1600,3923
170-up,T.B.Sanatorium,1700,4220
170-up,Tambaram,1800,4529
170a-up,Madhavaram Village,100,0
170a-up,Madhavaram Post Box,200,138
170a-up,Moolakadai,300,378
170a-up,Madhavaram,400,614
170a-up,Madhavaram Junction,500,789
170a-up,Malligai Nagar Ave,600,1079
170a-up,Water Pipe Thanthankuppam,700,1326
170a-up,Weels India Rd.Jn.,800,1659
170a-up,Thirumangalam,900,1935
170a-up,Koyambedu School,1000,2119
170a-up,M.M.D.A.Colony Rd.Jn.,1100,2388
170a-up,Jn Of Iii And 1St Ave,1200,2754
170a-up,Jaffarkhan Pet,1300,2981
170a-up,Cipet,1400,3238
170a-up,St Thomas Mount Po,1500,3451
170a-up,Menamabakkam Old Airport,1600,3839
170a-up,Thirusoolam National Airp,1700,4123
170a-up,Pallavaram,1800,4455
170a-up,Chrompet,1900,4752
170a-up,T.B.Sanatorium,2000,5049
170a-up,Tambaram,2100,5358
170a-up,Perungulathur,2200,5827
170a-up,Vandaloor Zoo,2300,6319
170ce-up,Manali,100,0
170ce-up,Manalai Seekadu,200,128
170ce-up,Madhavaram Milk Colony,300,408
170ce-up,Madhavaram Post Box,400,585
170ce-up,Moolakadai,500,825
170ce-up,T.V.K.Nagar,600,1021
170ce-up,S.R.P. Colony,700,1164
170ce-up,Kolathur/Nehru Rd Jn,800,1373
170ce-up,Malligai Nagar Ave,900,1421
170ce-up,Water Pipe Thanthankuppam,1000,1668
170ce-up,Weels India Rd.Jn.,1100,2001
170ce-up,Thirumangalam,1200,2277
170ce-up,Koyambedu School,1300,2461
170ce-up,M.M.D.A.Colony Rd.Jn.,1400,2730
170ce-up,Jn Of Iii And 1St Ave,1500,3096
170ce-up,Jaffarkhan Pet,1600,3323
170ce-up,Cipet,1700,3580
170ce-up,Guindy Tvk Estate,1800,3737
170e-up,I.O.C,100,0
170e-up,Korukkupet,200,261
170e-up,Slum Clearance Board,300,312
170e-up,Kaviarasu Kannadasan Naga,400,729
170e-up,Moolakadai,500,993
170e-up,Madhavaram,600,1229
170e-up,Madhavaram Junction,700,1404
170e-up,Malligai Nagar Ave,800,1694
170e-up,Water Pipe Thanthankuppam,900,1941
170e-up,Weels India Rd.Jn.,1000,2274
170e-up,Thirumangalam,1100,2550
170e-up,Koyambedu School,1200,2734
170e-up,M.M.D.A.Colony Rd.Jn.,1300,3003
170e-up,Jn Of Iii And 1St Ave,1400,3369
170e-up,Jaffarkhan Pet,1500,3596
170e-up,Cipet,1600,3853
170e-up,St Thomas Mount Po,1700,4066
170e-up,Menamabakkam Old Airport,1800,4454
170e-up,Thirusoolam National Airp,1900,4738
170e-up,Pallavaram,2000,5070
170e-up,Chrompet,2100,5367
170e-up,T.B.Sanatorium,2200,5664
170e-up,Tambaram,2300,5973
170h-up,Perambur B.S,100,0
170h-up,Veenus,200,228
170h-up,S.R.P. Colony,300,452
170h-up,Kolathur,400,601
170h-up,Malligai Nagar Ave,500,699
170h-up,Water Pipe Thanthankuppam,600,946
170h-up,Weels India Rd.Jn.,700,1279
170h-up,Thirumangalam,800,1555
170h-up,Koyambedu School,900,1739
170h-up,M.M.D.A.Colony,1000,1993
170h-up,Jn Of Iii And 1St Ave,1100,2374
170h-up,Jaffarkhan Pet,1200,2601
170h-up,Cipet,1300,2858
170h-up,St Thomas Mount Po,1400,3071
170h-up,Menamabakkam Old Airport,1500,3459
170h-up,Thirusoolam National Airp,1600,3743
170h-up,Pallavaram,1700,4075
170h-up,Chrompet,1800,4372
170h-up,Kumaran Kundram,1900,4545
170h-up,Hasthinapuram,2000,4694
170k-up,Ambathur OT,100,0
170k-up,Dunlop,200,242
170k-up,Ambathur Estate,300,544
170k-up,Lucas Tvs,400,920
170k-up,Thirumangalam,500,1208
170k-up,Koyambedu School,600,1392
170k-up,M.M.D.A.Colony Rd.Jn.,700,1661
170k-up,Jn Of Iii And 1St Ave,800,2027
170k-up,Jaffarkhan Pet,900,2254
170k-up,Cipet,1000,2511
170k-up,St Thomas Mount Po,1100,2724
170k-up,Menamabakkam Old Airport,1200,3112
170k-up,Thirusoolam National Airp,1300,3396
170k-up,Pallavaram,1400,3728
170k-up,Chrompet,1500,4025
170k-up,T.B.Sanatorium,1600,4322
170k-up,Tambaram,1700,4631
170k-up,Irumbuliyur,1800,4793
